season,week,game_type,gameday,home_team,away_team,home_score,away_score,home_rest,away_rest,div_game
2000,12,REG,2000-11-19,PIT,JAX,24,34,7,7,1
2000,12,REG,2000-11-20,LA,WAS,20,33,8,15,0
2000,13,REG,2000-11-23,DET,NE,34,9,4,4,0
2000,13,REG,2000-11-23,DAL,MIN,15,27,4,4,0
2000,13,REG,2000-11-26,BAL,CLE,44,7,7,7,1
2000,13,REG,2000-11-26,CIN,PIT,28,48,7,7,1
2000,13,REG,2000-11-26,NYJ,CHI,17,10,7,7,0
2000,13,REG,2000-11-26,LA,NO,24,31,6,7,1
2000,13,REG,2000-11-26,TB,BUF,31,17,7,7,0
2000,13,REG,2000-11-26,WAS,PHI,20,23,6,7,1
2000,13,REG,2000-11-26,LV,ATL,41,14,7,7,0
2000,13,REG,2000-11-26,IND,MIA,14,17,7,7,1
2000,13,REG,2000-11-26,JAX,TEN,16,13,7,7,1
2000,13,REG,2000-11-26,LAC,KC,17,16,7,7,1
2000,13,REG,2000-11-26,SEA,DEN,31,38,14,7,1
2000,13,REG,2000-11-26,ARI,NYG,7,31,7,7,1
2000,13,REG,2000-11-27,CAR,GB,31,14,8,8,0
2000,14,REG,2000-11-30,MIN,DET,24,17,7,7,1
2000,14,REG,2000-12-03,ATL,SEA,10,30,7,7,0
2000,14,REG,2000-12-03,BUF,MIA,6,33,7,7,1
2000,14,REG,2000-12-03,CAR,LA,16,3,6,7,1
2000,14,REG,2000-12-03,CIN,ARI,24,13,7,7,0
2000,14,REG,2000-12-03,NO,DEN,23,38,7,7,0
2000,14,REG,2000-12-03,PHI,TEN,13,15,7,7,0
2000,14,REG,2000-12-03,PIT,LV,21,20,7,7,0
2000,14,REG,2000-12-03,TB,DAL,27,7,7,10,0
2000,14,REG,2000-12-03,WAS,NYG,7,9,7,7,1
2000,14,REG,2000-12-03,LAC,SF,17,45,7,14,0
2000,14,REG,2000-12-03,JAX,CLE,48,0,7,7,1
2000,14,REG,2000-12-03,NYJ,IND,27,17,7,7,1
2000,14,REG,2000-12-03,CHI,GB,6,28,7,6,1
2000,14,REG,2000-12-04,NE,KC,30,24,11,8,0
2000,15,REG,2000-12-10,BAL,LAC,24,3,14,7,0
2000,15,REG,2000-12-10,CHI,NE,24,17,7,6,0
2000,15,REG,2000-12-10,CLE,PHI,24,35,7,7,0
2000,15,REG,2000-12-10,GB,DET,26,13,7,10,1
2000,15,REG,2000-12-10,JAX,ARI,44,10,7,7,0
2000,15,REG,2000-12-10,KC,CAR,15,14,6,7,0
2000,15,REG,2000-12-10,MIA,TB,13,16,7,7,0
2000,15,REG,2000-12-10,NYG,PIT,30,10,7,7,0
2000,15,REG,2000-12-10,TEN,CIN,35,3,7,7,1
2000,15,REG,2000-12-10,DEN,SEA,31,24,7,7,1
2000,15,REG,2000-12-10,DAL,WAS,32,13,7,7,1
2000,15,REG,2000-12-10,SF,NO,27,31,7,7,1
2000,15,REG,2000-12-10,LA,MIN,40,29,7,10,0
2000,15,REG,2000-12-10,LV,NYJ,31,7,7,7,0
2000,15,REG,2000-12-11,IND,BUF,44,20,8,8,1
2000,16,REG,2000-12-16,PIT,WAS,24,3,6,6,0
2000,16,REG,2000-12-16,SEA,LV,27,24,6,6,1
2000,16,REG,2000-12-17,BUF,NE,10,13,6,7,1
2000,16,REG,2000-12-17,CAR,LAC,30,22,7,7,0
2000,16,REG,2000-12-17,CIN,JAX,17,14,7,7,1
2000,16,REG,2000-12-17,CLE,TEN,0,24,7,7,1
2000,16,REG,2000-12-17,KC,DEN,20,7,7,7,1
2000,16,REG,2000-12-17,MIN,GB,28,33,7,7,1
2000,16,REG,2000-12-17,NO,ATL,23,7,7,14,1
2000,16,REG,2000-12-17,NYJ,DET,7,10,7,7,0
2000,16,REG,2000-12-17,SF,CHI,17,0,7,7,0
2000,16,REG,2000-12-17,ARI,BAL,7,13,7,7,0
2000,16,REG,2000-12-17,MIA,IND,13,20,7,6,1
2000,16,REG,2000-12-17,DAL,NYG,13,17,7,7,1
2000,16,REG,2000-12-18,TB,LA,38,35,8,8,0
2000,17,REG,2000-12-23,NYG,JAX,28,25,6,6,0
2000,17,REG,2000-12-23,DEN,SF,38,9,6,6,0
2000,17,REG,2000-12-23,SEA,BUF,23,42,7,6,0
2000,17,REG,2000-12-24,ATL,KC,29,13,7,7,0
2000,17,REG,2000-12-24,BAL,NYJ,34,20,7,7,0
2000,17,REG,2000-12-24,DET,CHI,20,23,7,7,1
2000,17,REG,2000-12-24,GB,TB,17,14,7,6,1
2000,17,REG,2000-12-24,NE,MIA,24,27,7,7,1
2000,17,REG,2000-12-24,NO,LA,21,26,7,6,1
2000,17,REG,2000-12-24,PHI,CIN,16,7,14,7,0
2000,17,REG,2000-12-24,WAS,ARI,20,3,8,7,1
2000,17,REG,2000-12-24,LAC,PIT,21,34,7,8,0
2000,17,REG,2000-12-24,IND,MIN,31,10,7,7,0
2000,17,REG,2000-12-24,LV,CAR,52,9,8,7,0
2000,17,REG,2000-12-25,TEN,DAL,31,0,8,8,0
2000,18,WC,2000-12-30,MIA,IND,23,17,6,6,1
2000,18,WC,2000-12-30,NO,LA,31,28,6,6,1
2000,18,WC,2000-12-31,BAL,DEN,21,3,7,8,0
2000,18,WC,2000-12-31,PHI,TB,21,3,7,7,0
2000,19,DIV,2001-01-06,MIN,NO,34,16,13,7,0
2000,19,DIV,2001-01-06,LV,MIA,27,0,13,7,0
2000,19,DIV,2001-01-07,TEN,BAL,10,24,13,7,1
2000,19,DIV,2001-01-07,NYG,PHI,20,10,15,7,1
2000,20,CON,2001-01-14,NYG,MIN,41,0,7,8,0
2000,20,CON,2001-01-14,LV,BAL,3,16,8,7,0
2000,21,SB,2001-01-28,NYG,BAL,7,34,14,14,0
2001,1,REG,2001-09-09,BAL,CHI,17,6,7,7,0
2001,1,REG,2001-09-09,BUF,NO,6,24,7,7,0
2001,1,REG,2001-09-09,CIN,NE,23,17,7,7,0
2001,1,REG,2001-09-09,CLE,SEA,6,9,7,7,0
2001,1,REG,2001-09-09,DAL,TB,6,10,7,7,0
2001,1,REG,2001-09-09,GB,DET,28,6,7,7,1
2001,1,REG,2001-09-09,JAX,PIT,21,3,7,7,1
2001,1,REG,2001-09-09,KC,LV,24,27,7,7,1
2001,1,REG,2001-09-09,MIN,CAR,13,24,7,7,0
2001,1,REG,2001-09-09,NYJ,IND,24,45,7,7,1
2001,1,REG,2001-09-09,PHI,LA,17,20,7,7,0
2001,1,REG,2001-09-09,LAC,WAS,30,3,7,7,0
2001,1,REG,2001-09-09,SF,ATL,16,13,7,7,1
2001,1,REG,2001-09-09,TEN,MIA,23,31,7,7,0
2001,1,REG,2001-09-10,DEN,NYG,31,20,7,7,0
2001,2,REG,2001-09-23,ATL,CAR,24,16,14,14,1
2001,2,REG,2001-09-23,CHI,MIN,17,10,14,14,1
2001,2,REG,2001-09-23,CIN,BAL,21,10,14,14,1
2001,2,REG,2001-09-23,CLE,DET,24,14,14,14,0
2001,2,REG,2001-09-23,DAL,LAC,21,32,14,14,0
2001,2,REG,2001-09-23,IND,BUF,42,26,14,14,1
2001,2,REG,2001-09-23,JAX,TEN,13,6,14,14,1
2001,2,REG,2001-09-23,KC,NYG,3,13,14,13,0
2001,2,REG,2001-09-23,MIA,LV,18,15,14,14,0
2001,2,REG,2001-09-23,NE,NYJ,3,10,14,14,1
2001,2,REG,2001-09-23,SEA,PHI,3,27,14,14,0
2001,2,REG,2001-09-23,SF,LA,26,30,14,14,1
2001,2,REG,2001-09-23,ARI,DEN,17,38,14,13,0
2001,2,REG,2001-09-24,GB,WAS,37,0,15,15,0
2001,3,REG,2001-09-30,BUF,PIT,3,20,7,21,0
2001,3,REG,2001-09-30,CAR,GB,7,28,7,6,0
2001,3,REG,2001-09-30,MIN,TB,20,16,7,21,1
2001,3,REG,2001-09-30,NE,IND,44,13,7,7,1
2001,3,REG,2001-09-30,NYG,NO,21,13,7,21,0
2001,3,REG,2001-09-30,LA,MIA,42,10,7,7,0
2001,3,REG,2001-09-30,WAS,KC,13,45,6,7,0
2001,3,REG,2001-09-30,ARI,ATL,14,34,7,7,0
2001,3,REG,2001-09-30,DEN,BAL,13,20,7,7,0
2001,3,REG,2001-09-30,JAX,CLE,14,23,7,7,1
2001,3,REG,2001-09-30,LV,SEA,38,14,7,7,1
2001,3,REG,2001-09-30,LAC,CIN,28,14,7,7,0
2001,3,REG,2001-09-30,PHI,DAL,40,18,7,7,1
2001,3,REG,2001-10-01,NYJ,SF,17,19,8,8,0
2001,4,REG,2001-10-07,ATL,CHI,3,31,7,14,0
2001,4,REG,2001-10-07,BAL,TEN,26,7,7,14,1
2001,4,REG,2001-10-07,CLE,LAC,20,16,7,7,0
2001,4,REG,2001-10-07,MIA,NE,30,10,7,7,1
2001,4,REG,2001-10-07,NO,MIN,28,15,7,7,0
2001,4,REG,2001-10-07,NYG,WAS,23,9,7,7,1
2001,4,REG,2001-10-07,PHI,ARI,20,21,7,7,1
2001,4,REG,2001-10-07,PIT,CIN,16,7,7,7,1
2001,4,REG,2001-10-07,BUF,NYJ,36,42,7,6,1
2001,4,REG,2001-10-07,DEN,KC,20,6,7,7,1
2001,4,REG,2001-10-07,SEA,JAX,24,15,7,7,0
2001,4,REG,2001-10-07,LV,DAL,28,21,7,7,0
2001,4,REG,2001-10-07,TB,GB,14,10,7,7,1
2001,4,REG,2001-10-07,SF,CAR,24,14,6,7,1
2001,4,REG,2001-10-08,DET,LA,0,35,15,8,0
2001,5,REG,2001-10-14,ATL,SF,31,37,7,7,1
2001,5,REG,2001-10-14,CAR,NO,25,27,7,7,1
2001,5,REG,2001-10-14,CHI,ARI,20,13,7,7,0
2001,5,REG,2001-10-14,CIN,CLE,24,14,7,7,1
2001,5,REG,2001-10-14,GB,BAL,31,23,7,7,0
2001,5,REG,2001-10-14,KC,PIT,17,20,7,7,0
2001,5,REG,2001-10-14,MIN,DET,31,26,7,6,1
2001,5,REG,2001-10-14,NE,LAC,29,26,7,7,0
2001,5,REG,2001-10-14,LA,NYG,15,14,6,7,0
2001,5,REG,2001-10-14,TEN,TB,31,28,7,7,0
2001,5,REG,2001-10-14,NYJ,MIA,21,17,7,7,1
2001,5,REG,2001-10-14,SEA,DEN,34,21,7,7,1
2001,5,REG,2001-10-14,IND,LV,18,23,14,7,0
2001,5,REG,2001-10-15,DAL,WAS,9,7,8,8,1
2001,6,REG,2001-10-18,JAX,BUF,10,13,11,11,0
2001,6,REG,2001-10-21,CIN,CHI,0,24,7,7,0
2001,6,REG,2001-10-21,CLE,BAL,24,14,7,7,1
2001,6,REG,2001-10-21,DET,TEN,24,27,7,7,0
2001,6,REG,2001-10-21,IND,NE,17,38,7,7,1
2001,6,REG,2001-10-21,NO,ATL,13,20,7,7,1
2001,6,REG,2001-10-21,NYJ,LA,14,34,7,7,0
2001,6,REG,2001-10-21,TB,PIT,10,17,7,7,0
2001,6,REG,2001-10-21,WAS,CAR,17,14,6,7,0
2001,6,REG,2001-10-21,ARI,KC,24,16,7,7,0
2001,6,REG,2001-10-21,LAC,DEN,27,10,7,7,1
2001,6,REG,2001-10-21,MIN,GB,35,13,7,7,1
2001,6,REG,2001-10-22,NYG,PHI,9,10,8,15,1
2001,7,REG,2001-10-25,KC,IND,28,35,4,4,0
2001,7,REG,2001-10-28,BAL,JAX,18,17,7,10,1
2001,7,REG,2001-10-28,CAR,NYJ,12,13,7,7,0
2001,7,REG,2001-10-28,CHI,SF,37,31,7,14,0
2001,7,REG,2001-10-28,DET,CIN,27,31,7,7,0
2001,7,REG,2001-10-28,LA,NO,31,34,7,7,1
2001,7,REG,2001-10-28,TB,MIN,41,14,7,7,1
2001,7,REG,2001-10-28,DAL,ARI,17,3,13,7,1
2001,7,REG,2001-10-28,WAS,NYG,35,21,7,6,1
2001,7,REG,2001-10-28,DEN,NE,31,20,7,7,0
2001,7,REG,2001-10-28,PHI,LV,10,20,6,14,0
2001,7,REG,2001-10-28,LAC,BUF,27,24,7,10,0
2001,7,REG,2001-10-28,SEA,MIA,20,24,14,14,0
2001,7,REG,2001-10-29,PIT,TEN,34,7,8,8,1
2001,8,REG,2001-11-04,ATL,NE,10,24,14,7,0
2001,8,REG,2001-11-04,BUF,IND,14,30,7,10,1
2001,8,REG,2001-11-04,GB,TB,21,20,14,7,1
2001,8,REG,2001-11-04,MIA,CAR,23,6,7,7,0
2001,8,REG,2001-11-04,NYG,DAL,27,24,7,7,1
2001,8,REG,2001-11-04,PIT,BAL,10,13,6,7,1
2001,8,REG,2001-11-04,TEN,JAX,28,24,6,7,1
2001,8,REG,2001-11-04,ARI,PHI,7,21,7,7,1
2001,8,REG,2001-11-04,SF,DET,21,13,7,7,0
2001,8,REG,2001-11-04,CHI,CLE,27,21,7,14,0
2001,8,REG,2001-11-04,LAC,KC,20,25,7,10,1
2001,8,REG,2001-11-04,WAS,SEA,27,14,7,7,0
2001,8,REG,2001-11-04,NO,NYJ,9,16,7,7,0
2001,8,REG,2001-11-05,LV,DEN,38,28,8,8,1
2001,9,REG,2001-11-11,ATL,DAL,20,13,7,7,0
2001,9,REG,2001-11-11,CHI,GB,12,20,7,7,1
2001,9,REG,2001-11-11,CLE,PIT,12,15,7,7,1
2001,9,REG,2001-11-11,DET,TB,17,20,7,7,1
2001,9,REG,2001-11-11,IND,MIA,24,27,7,7,1
2001,9,REG,2001-11-11,JAX,CIN,30,13,7,14,1
2001,9,REG,2001-11-11,NE,BUF,21,11,7,7,1
2001,9,REG,2001-11-11,NYJ,KC,27,7,7,7,0
2001,9,REG,2001-11-11,LA,CAR,48,14,14,7,1
2001,9,REG,2001-11-11,DEN,LAC,26,16,6,7,1
2001,9,REG,2001-11-11,ARI,NYG,10,17,7,7,1
2001,9,REG,2001-11-11,PHI,MIN,48,17,7,14,0
2001,9,REG,2001-11-11,SF,NO,28,27,7,7,1
2001,9,REG,2001-11-11,SEA,LV,34,27,7,6,1
2001,9,REG,2001-11-12,TEN,BAL,10,16,8,8,1
2001,10,REG,2001-11-18,BAL,CLE,17,27,6,7,1
2001,10,REG,2001-11-18,BUF,SEA,20,23,7,7,0
2001,10,REG,2001-11-18,CAR,SF,22,25,7,7,1
2001,10,REG,2001-11-18,CIN,TEN,7,20,7,6,1
2001,10,REG,2001-11-18,DAL,PHI,3,36,7,7,1
2001,10,REG,2001-11-18,GB,ATL,20,23,7,7,0
2001,10,REG,2001-11-18,MIA,NYJ,0,24,7,7,1
2001,10,REG,2001-11-18,NO,IND,34,20,7,7,0
2001,10,REG,2001-11-18,LV,LAC,34,24,7,7,1
2001,10,REG,2001-11-18,PIT,JAX,20,7,7,7,1
2001,10,REG,2001-11-18,ARI,DET,45,38,7,7,0
2001,10,REG,2001-11-18,DEN,WAS,10,17,7,14,0
2001,10,REG,2001-11-18,TB,CHI,24,27,7,7,1
2001,10,REG,2001-11-18,NE,LA,17,24,7,7,0
2001,10,REG,2001-11-19,MIN,NYG,28,16,8,8,0
2001,11,REG,2001-11-22,DET,GB,27,29,4,4,1
2001,11,REG,2001-11-22,DAL,DEN,24,26,4,4,0
2001,11,REG,2001-11-25,BUF,MIA,27,34,7,7,1
2001,11,REG,2001-11-25,CAR,ATL,7,10,7,7,1
2001,11,REG,2001-11-25,CLE,CIN,18,0,7,7,1
2001,11,REG,2001-11-25,IND,SF,21,40,7,7,0
2001,11,REG,2001-11-25,JAX,BAL,21,24,7,7,1
2001,11,REG,2001-11-25,KC,SEA,19,7,14,7,1
2001,11,REG,2001-11-25,PHI,WAS,3,13,7,7,1
2001,11,REG,2001-11-25,TEN,PIT,24,34,7,7,1
2001,11,REG,2001-11-25,NE,NO,34,17,7,7,0
2001,11,REG,2001-11-25,LAC,ARI,17,20,7,7,0
2001,11,REG,2001-11-25,NYG,LV,10,28,6,7,0
2001,11,REG,2001-11-25,MIN,CHI,6,13,6,7,1
2001,11,REG,2001-11-26,LA,TB,17,24,8,8,0
2001,12,REG,2001-11-29,KC,PHI,10,23,4,4,0
2001,12,REG,2001-12-02,BAL,IND,39,27,7,7,0
2001,12,REG,2001-12-02,CHI,DET,13,10,7,10,1
2001,12,REG,2001-12-02,CIN,TB,13,16,7,6,0
2001,12,REG,2001-12-02,CLE,TEN,15,31,7,7,1
2001,12,REG,2001-12-02,MIA,DEN,21,10,7,10,0
2001,12,REG,2001-12-02,NO,CAR,27,23,7,7,1
2001,12,REG,2001-12-02,NYJ,NE,16,17,14,7,1
2001,12,REG,2001-12-02,PIT,MIN,21,16,7,7,0
2001,12,REG,2001-12-02,SEA,LAC,13,10,7,7,1
2001,12,REG,2001-12-02,ATL,LA,6,35,7,6,1
2001,12,REG,2001-12-02,LV,ARI,31,34,7,7,0
2001,12,REG,2001-12-02,WAS,DAL,14,20,7,10,1
2001,12,REG,2001-12-02,SF,BUF,35,0,7,7,0
2001,12,REG,2001-12-03,JAX,GB,21,28,8,11,0
2001,13,REG,2001-12-09,ATL,NO,10,28,7,7,1
2001,13,REG,2001-12-09,BUF,CAR,25,24,7,7,0
2001,13,REG,2001-12-09,CIN,JAX,10,14,7,6,1
2001,13,REG,2001-12-09,DAL,NYG,20,13,7,14,1
2001,13,REG,2001-12-09,GB,CHI,17,7,6,7,1
2001,13,REG,2001-12-09,MIN,TEN,42,24,7,7,0
2001,13,REG,2001-12-09,NE,CLE,27,16,7,7,0
2001,13,REG,2001-12-09,PHI,LAC,24,14,10,7,0
2001,13,REG,2001-12-09,LA,SF,27,14,7,7,1
2001,13,REG,2001-12-09,TB,DET,15,12,7,7,1
2001,13,REG,2001-12-09,ARI,WAS,10,20,7,7,1
2001,13,REG,2001-12-09,LV,KC,28,26,7,10,1
2001,13,REG,2001-12-09,PIT,NYJ,18,7,7,7,0
2001,13,REG,2001-12-09,DEN,SEA,20,7,7,7,1
2001,13,REG,2001-12-10,MIA,IND,41,6,8,8,1
2001,14,REG,2001-12-15,NYG,ARI,17,13,6,6,1
2001,14,REG,2001-12-15,LAC,LV,6,13,6,6,1
2001,14,REG,2001-12-16,BUF,NE,9,12,7,7,1
2001,14,REG,2001-12-16,CHI,TB,27,3,7,7,1
2001,14,REG,2001-12-16,CLE,JAX,10,15,7,7,1
2001,14,REG,2001-12-16,DET,MIN,27,24,7,7,1
2001,14,REG,2001-12-16,IND,ATL,41,27,6,7,0
2001,14,REG,2001-12-16,KC,DEN,26,23,7,7,1
2001,14,REG,2001-12-16,NYJ,CIN,15,14,7,7,0
2001,14,REG,2001-12-16,WAS,PHI,6,20,7,7,1
2001,14,REG,2001-12-16,SF,MIA,21,0,7,6,0
2001,14,REG,2001-12-16,SEA,DAL,29,3,7,7,0
2001,14,REG,2001-12-16,TEN,GB,26,20,7,7,0
2001,14,REG,2001-12-16,BAL,PIT,21,26,14,7,1
2001,14,REG,2001-12-17,NO,LA,21,34,8,8,1
2001,15,REG,2001-12-22,LV,TEN,10,13,7,6,0
2001,15,REG,2001-12-22,NE,MIA,20,13,6,6,1
2001,15,REG,2001-12-22,SF,PHI,13,3,6,6,0
2001,15,REG,2001-12-23,ATL,BUF,33,30,7,7,0
2001,15,REG,2001-12-23,BAL,CIN,16,0,7,7,1
2001,15,REG,2001-12-23,CAR,LA,32,38,14,6,1
2001,15,REG,2001-12-23,KC,LAC,20,17,7,8,1
2001,15,REG,2001-12-23,MIN,JAX,3,33,7,7,0
2001,15,REG,2001-12-23,NYG,SEA,27,24,8,7,0
2001,15,REG,2001-12-23,PIT,DET,47,14,7,7,0
2001,15,REG,2001-12-23,TB,NO,48,21,7,6,0
2001,15,REG,2001-12-23,WAS,CHI,15,20,7,7,0
2001,15,REG,2001-12-23,ARI,DAL,17,10,8,7,1
2001,15,REG,2001-12-23,GB,CLE,30,7,7,7,0
2001,15,REG,2001-12-23,IND,NYJ,28,29,7,7,1
2001,16,REG,2001-12-29,TB,BAL,22,10,6,6,0
2001,16,REG,2001-12-30,CAR,ARI,7,30,7,7,0
2001,16,REG,2001-12-30,CIN,PIT,26,23,7,7,1
2001,16,REG,2001-12-30,DAL,SF,27,21,7,8,0
2001,16,REG,2001-12-30,DET,CHI,0,24,7,7,1
2001,16,REG,2001-12-30,GB,MIN,24,13,7,7,1
2001,16,REG,2001-12-30,JAX,KC,26,30,7,7,0
2001,16,REG,2001-12-30,MIA,ATL,21,14,8,7,0
2001,16,REG,2001-12-30,NYJ,BUF,9,14,7,7,1
2001,16,REG,2001-12-30,LA,IND,42,17,7,7,0
2001,16,REG,2001-12-30,TEN,CLE,38,41,8,7,1
2001,16,REG,2001-12-30,PHI,NYG,24,21,8,7,1
2001,16,REG,2001-12-30,DEN,LV,23,17,14,8,1
2001,16,REG,2001-12-30,LAC,SEA,22,25,7,7,1
2001,16,REG,2001-12-30,NO,WAS,10,40,7,7,0
2001,17,REG,2002-01-06,IND,DEN,29,10,7,7,0
2001,17,REG,2002-01-06,CAR,NE,6,38,7,15,0
2001,17,REG,2002-01-06,CHI,JAX,33,13,7,7,0
2001,17,REG,2002-01-06,DET,DAL,15,10,7,7,0
2001,17,REG,2002-01-06,NO,SF,0,38,7,7,1
2001,17,REG,2002-01-06,NYG,GB,25,34,7,7,0
2001,17,REG,2002-01-06,PIT,CLE,28,7,7,7,1
2001,17,REG,2002-01-06,TEN,CIN,21,23,7,7,1
2001,17,REG,2002-01-06,WAS,ARI,20,17,7,7,1
2001,17,REG,2002-01-06,LA,ATL,31,13,7,7,1
2001,17,REG,2002-01-06,MIA,BUF,34,7,7,7,1
2001,17,REG,2002-01-06,LV,NYJ,22,24,7,7,0
2001,17,REG,2002-01-06,SEA,KC,21,18,7,7,1
2001,17,REG,2002-01-06,TB,PHI,13,17,8,7,0
2001,17,REG,2002-01-07,BAL,MIN,19,3,9,8,0
2001,18,WC,2002-01-12,PHI,TB,31,9,6,6,0
2001,18,WC,2002-01-12,LV,NYJ,38,24,6,6,0
2001,18,WC,2002-01-13,GB,SF,25,15,7,7,0
2001,18,WC,2002-01-13,MIA,BAL,3,20,7,6,0
2001,19,DIV,2002-01-19,CHI,PHI,19,33,13,7,0
2001,19,DIV,2002-01-19,NE,LV,16,13,13,7,0
2001,19,DIV,2002-01-20,PIT,BAL,27,10,14,7,1
2001,19,DIV,2002-01-20,LA,GB,45,17,14,7,0
2001,20,CON,2002-01-27,PIT,NE,17,24,7,8,0
2001,20,CON,2002-01-27,LA,PHI,29,24,7,8,0
2001,21,SB,2002-02-03,NE,LA,20,17,7,7,0
2002,1,REG,2002-09-05,NYG,SF,13,16,7,7,0
2002,1,REG,2002-09-08,BUF,NYJ,31,37,7,7,1
2002,1,REG,2002-09-08,CAR,BAL,10,7,7,7,0
2002,1,REG,2002-09-08,CHI,MIN,27,23,7,7,1
2002,1,REG,2002-09-08,CIN,LAC,6,34,7,7,0
2002,1,REG,2002-09-08,CLE,KC,39,40,7,7,0
2002,1,REG,2002-09-08,GB,ATL,37,34,7,7,0
2002,1,REG,2002-09-08,JAX,IND,25,28,7,7,1
2002,1,REG,2002-09-08,MIA,DET,49,21,7,7,0
2002,1,REG,2002-09-08,TEN,PHI,27,24,7,7,0
2002,1,REG,2002-09-08,WAS,ARI,31,23,7,7,0
2002,1,REG,2002-09-08,DEN,LA,23,16,7,7,0
2002,1,REG,2002-09-08,LV,SEA,31,17,7,7,0
2002,1,REG,2002-09-08,TB,NO,20,26,7,7,1
2002,1,REG,2002-09-08,HOU,DAL,19,10,7,7,0
2002,1,REG,2002-09-09,NE,PIT,30,14,7,7,0
2002,2,REG,2002-09-15,ATL,CHI,13,14,7,7,0
2002,2,REG,2002-09-15,BAL,TB,0,25,7,7,0
2002,2,REG,2002-09-15,CAR,DET,31,7,7,7,0
2002,2,REG,2002-09-15,CLE,CIN,20,7,7,7,1
2002,2,REG,2002-09-15,DAL,TEN,21,13,7,7,0
2002,2,REG,2002-09-15,IND,MIA,13,21,7,7,0
2002,2,REG,2002-09-15,KC,JAX,16,23,7,7,0
2002,2,REG,2002-09-15,NO,GB,35,20,7,7,0
2002,2,REG,2002-09-15,NYJ,NE,7,44,7,6,1
2002,2,REG,2002-09-15,SEA,ARI,13,24,7,7,1
2002,2,REG,2002-09-15,LA,NYG,21,26,7,10,0
2002,2,REG,2002-09-15,MIN,BUF,39,45,7,7,0
2002,2,REG,2002-09-15,LAC,HOU,24,3,7,7,0
2002,2,REG,2002-09-15,SF,DEN,14,24,10,7,0
2002,2,REG,2002-09-15,PIT,LV,17,30,6,7,0
2002,2,REG,2002-09-16,WAS,PHI,7,37,8,8,1
2002,3,REG,2002-09-22,CHI,NO,23,29,7,7,0
2002,3,REG,2002-09-22,HOU,IND,3,23,7,7,1
2002,3,REG,2002-09-22,MIA,NYJ,30,3,7,7,1
2002,3,REG,2002-09-22,MIN,CAR,14,21,7,7,0
2002,3,REG,2002-09-22,NE,KC,41,38,7,7,0
2002,3,REG,2002-09-22,PHI,DAL,44,13,6,7,1
2002,3,REG,2002-09-22,TEN,CLE,28,31,7,7,0
2002,3,REG,2002-09-22,ARI,LAC,15,23,7,7,0
2002,3,REG,2002-09-22,DEN,BUF,28,23,7,7,0
2002,3,REG,2002-09-22,DET,GB,31,37,7,7,1
2002,3,REG,2002-09-22,NYG,SEA,9,6,7,7,0
2002,3,REG,2002-09-22,SF,WAS,20,10,7,6,0
2002,3,REG,2002-09-22,ATL,CIN,30,3,7,7,0
2002,3,REG,2002-09-23,TB,LA,26,14,8,8,0
2002,4,REG,2002-09-29,BUF,CHI,33,27,7,7,0
2002,4,REG,2002-09-29,DET,NO,26,21,7,7,0
2002,4,REG,2002-09-29,GB,CAR,17,14,7,7,0
2002,4,REG,2002-09-29,JAX,NYJ,28,3,14,7,0
2002,4,REG,2002-09-29,KC,MIA,48,30,7,7,0
2002,4,REG,2002-09-29,PHI,HOU,35,17,7,7,0
2002,4,REG,2002-09-29,PIT,CLE,16,13,14,7,1
2002,4,REG,2002-09-29,LA,DAL,10,13,6,7,0
2002,4,REG,2002-09-29,ARI,NYG,21,7,7,7,0
2002,4,REG,2002-09-29,CIN,TB,7,35,7,6,0
2002,4,REG,2002-09-29,LV,TEN,52,25,14,7,0
2002,4,REG,2002-09-29,LAC,NE,21,14,7,7,0
2002,4,REG,2002-09-29,SEA,MIN,48,23,7,7,0
2002,4,REG,2002-09-30,BAL,DEN,34,23,15,8,0
2002,5,REG,2002-10-06,ATL,TB,6,20,14,7,1
2002,5,REG,2002-10-06,BUF,LV,31,49,7,7,0
2002,5,REG,2002-10-06,CAR,ARI,13,16,7,7,0
2002,5,REG,2002-10-06,DAL,NYG,17,21,7,7,1
2002,5,REG,2002-10-06,IND,CIN,28,21,14,7,0
2002,5,REG,2002-10-06,MIA,NE,26,13,7,7,1
2002,5,REG,2002-10-06,NO,PIT,32,29,7,7,0
2002,5,REG,2002-10-06,TEN,WAS,14,31,7,14,0
2002,5,REG,2002-10-06,DEN,LAC,26,9,6,7,1
2002,5,REG,2002-10-06,NYJ,KC,25,29,7,7,0
2002,5,REG,2002-10-06,JAX,PHI,28,25,7,7,0
2002,5,REG,2002-10-06,SF,LA,37,13,14,7,1
2002,5,REG,2002-10-06,CLE,BAL,21,26,7,6,1
2002,5,REG,2002-10-07,CHI,GB,21,34,8,8,1
2002,6,REG,2002-10-13,CIN,PIT,7,34,7,7,1
2002,6,REG,2002-10-13,DAL,CAR,14,13,7,7,0
2002,6,REG,2002-10-13,HOU,BUF,24,31,14,7,0
2002,6,REG,2002-10-13,IND,BAL,22,20,7,7,0
2002,6,REG,2002-10-13,MIN,DET,31,24,14,14,1
2002,6,REG,2002-10-13,NE,GB,10,28,7,6,0
2002,6,REG,2002-10-13,NYG,ATL,10,17,7,7,0
2002,6,REG,2002-10-13,TB,CLE,17,3,7,7,0
2002,6,REG,2002-10-13,WAS,NO,27,43,7,7,0
